S000032178	
S000032180	
S000006029	YPL108W
S000032152	
S000006028	YPL107W
S000031186	
S000006027	YPL106C
S000031029	
S000006026	YPL105C
S000030941	
S000006025	YPL104W
S000030906	
S000006024	YPL103C
S000029844	
S000006022	YPL101W
S000037803	
S000006023	YPL102C
S000037833	
S000006021	YPL100W
S000035919	
S000006020	YPL099C
S000037350	
S000006019	YPL098C
S000037279	
S000006018	YPL097W
S000037246	
S000028423	YPL096C-A
S000029959	
S000006017	YPL096W
S000037168	
S000006016	YPL095C
S000036441	
S000006015	YPL094C
S000036372	
S000006014	YPL093W
S000036303	
S000006013	YPL092W
S000036190	
S000006012	YPL091W
S000035283	
S000006011	YPL090C
S000035035	
S000035034	
S000035036	
S000006010	YPL089C
S000035262	
S000006009	YPL088W
S000035218	
S000006008	YPL087W
S000035115	
S000118415	ARS1618
S000006007	YPL086C
S000034914	
S000006006	YPL085W
S000034866	
S000006005	YPL084W
S000032909	
S000006004	YPL083C
S000032739	
S000006003	YPL082C
S000032674	
S000006002	YPL081W
S000032631	
S000032632	
S000032633	
S000006001	YPL080C
S000031568	
S000006000	YPL079W
S000031935	
S000031936	
S000031937	
S000005999	YPL078C
S000030814	
S000005998	YPL077C
S000030729	
S000005997	YPL076W
S000030692	
S000005996	YPL075W
S000036778	
S000036779	
S000036780	
S000005995	YPL074W
S000036699	
S000118416	ARS1619
S000005993	YPL072W
S000036526	
S000005994	YPL073C
S000036568	
S000005992	YPL071C
S000035569	
S000005991	YPL070W
S000035514	
S000130200	ARS1620
S000005990	YPL069C
S000035752	
S000005989	YPL068C
S000035679	
S000005988	YPL067C
S000034754	
S000005987	YPL066W
S000034712	
S000005986	YPL065W
S000034662	
S000005985	YPL064C
S000034538	
S000005984	YPL063W
S000034464	
S000005983	YPL062W
S000032441	
S000005982	YPL061W
S000032358	
S000005981	YPL060W
S000032240	
S000006528	tC(GCA)P1
S000037832	
S000007196	YPLWdelta9
S000007185	YPLCdelta10
S000007197	YPLWdelta11
S000007186	YPLCtau1
S000007388	YPL060C-A
S000036843	
S000007188	YPLCTy4-1
S000007187	YPLCtau2
S000005980	YPL059W
S000031521	
S000005979	YPL058C
S000031386	
S000005978	YPL057C
S000031334	
S000005977	YPL056C
S000030453	
S000005976	YPL055C
S000030299	
S000005975	YPL054W
S000030275	
S000119038	ARS1633
S000005974	YPL053C
S000036430	
S000005973	YPL052W
S000036401	
S000113788	
S000113787	
S000005972	YPL051W
S000036285	
S000005971	YPL050C
S000036103	
S000005970	YPL049C
S000036451	
S000005969	YPL048W
S000035577	
S000005968	YPL047W
S000035515	
S000005967	YPL046C
S000035426	
S000005966	YPL045W
S000035390	
S000005964	YPL043W
S000034348	
S000005965	YPL044C
S000034376	
S000005963	YPL042C
S000034254	
S000005962	YPL041C
S000034145	
S000005961	YPL040C
S000032140	
S000005960	YPL039W
S000033263	
S000028588	YPL038W-A
S000031340	
S000005959	YPL038W
S000032414	
S000005958	YPL037C
S000032253	
S000005957	YPL036W
S000032226	
S000005955	YPL034W
S000031184	
S000005956	YPL035C
S000031189	
S000005954	YPL033C
S000031014	
S000005953	YPL032C
S000030938	
S000005952	YPL031C
S000029949	
S000029948	
S000029950	
S000005951	YPL030W
S000029895	
S000005950	YPL029W
S000037169	
S000005949	YPL028W
S000037054	
S000005948	YPL027W
S000036999	
S000005947	YPL026C
S000036265	
S000005946	YPL025C
S000036171	
S000005945	YPL024W
S000036120	
S000005944	YPL023C
S000035195	
S000005943	YPL022W
S000035144	
S000005942	YPL021W
S000035028	
S000118417	ARS1621
S000005941	YPL020C
S000034812	
S000005940	YPL019C
S000032833	
S000005939	YPL018W
S000031967	
S000005938	YPL017C
S000031777	
S000005937	YPL016W
S000031725	
S000005936	YPL015C
S000031593	
S000005935	YPL014W
S000031551	
S000005934	YPL013C
S000030647	
S000005933	YPL012W
S000030606	
S000005932	YPL011C
S000030495	
S000005931	YPL010W
S000030459	
S000005930	YPL009C
S000037295	
S000005929	YPL008W
S000037256	
S000005928	YPL007C
S000036517	
S000005927	YPL006W
S000036461	
S000005926	YPL005W
S000036393	
S000005925	YPL004C
S000035436	
S000005924	YPL003W
S000035402	
S000005923	YPL002C
S000035294	
S000005922	YPL001W
S000035246	
S000006477	CEN16
S000077281	
S000077282	
S000077283	
S000006205	YPR001W
S000030627	
S000006206	YPR002W
S000030711	
S000006570	tF(GAA)P1
S000035230	
S000035229	
S000035228	
S000007210	YPRWdelta12
S000007254	YPR002C-A
S000031182	
S000006207	YPR003C
S000031534	
S000118418	ARS1622
S000006208	YPR004C
S000031622	
S000119040	ARS1634
S000006209	YPR005C
S000031706	
S000006210	YPR006C
S000031857	
S000006211	YPR007C
S000032749	
S000007200	YPRCdelta13
S000006588	tG(GCC)P1
S000031679	
S000006212	YPR008W
S000032911	
S000006213	YPR009W
S000033007	
S000006214	YPR010C
S000033628	
S000006628	tK(CUU)P
S000036081	
S000122558	YPR010C-A
S000122561	
S000122559	
S000122560	
S000006215	YPR011C
S000033732	
S000006216	YPR012W
S000034684	
S000006217	YPR013C
S000034773	
S000006218	YPR014C
S000034892	
S000006219	YPR015C
S000035843	
S000006220	YPR016C
S000035939	
S000007630	YPR016W-A
S000037261	
S000006221	YPR017C
S000036108	
S000006222	YPR018W
S000036938	
S000006223	YPR019W
S000036996	
S000006224	YPR020W
S000037811	
S000006225	YPR021C
S000037867	
S000006226	YPR022C
S000030796	
S000006227	YPR023C
S000030882	
S000006228	YPR024W
S000030985	
S000006229	YPR025C
S000031028	
S000006230	YPR026W
S000032041	
S000006231	YPR027C
S000032081	
S000006571	tF(GAA)P2
S000035233	
S000035232	
S000035231	
S000006232	YPR028W
S000032203	
S000032204	
S000032205	
S000006233	YPR029C
S000032228	
S000006234	YPR030W
S000034095	
S000006235	YPR031W
S000034190	
S000118419	ARS1623
S000006236	YPR032W
S000035166	
S000006237	YPR033C
S000035204	
S000006238	YPR034W
S000035348	
S000006239	YPR035W
S000035425	
S000006240	YPR036W
S000036312	
S000028425	YPR036W-A
S000029999	
S000006242	YPR038W
S000036501	
S000006243	YPR039W
S000036592	
S000006241	YPR037C
S000036350	
S000006244	YPR040W
S000037582	
S000006245	YPR041W
S000037662	
S000006246	YPR042C
S000037689	
S000006247	YPR043W
S000030558	
S000030559	
S000030560	
S000006248	YPR044C
S000030601	
S000006249	YPR045C
S000030682	
S000006250	YPR046W
S000031562	
S000006251	YPR047W
S000031671	
S000006252	YPR048W
S000031770	
S000006253	YPR049C
S000031821	
S000006255	YPR051W
S000034802	
S000006254	YPR050C
S000033860	
S000006256	YPR052C
S000034851	
S000006257	YPR053C
S000034981	
S000006258	YPR054W
S000035191	
S000006259	YPR055W
S000036048	
S000006260	YPR056W
S000036167	
S000006261	YPR057W
S000036258	
S000006262	YPR058W
S000036364	
S000006263	YPR059C
S000036983	
S000006264	YPR060C
S000037791	
S000006265	YPR061C
S000037866	
S000006266	YPR062W
S000029927	
S000006267	YPR063C
S000029984	
S000029983	
S000029985	
S000006268	YPR064W
S000031009	
S000006269	YPR065W
S000031123	
S000006270	YPR066W
S000031188	
S000006271	YPR067W
S000032172	
S000006272	YPR068C
S000032210	
S000118420	ARS1624
S000006273	YPR069C
S000032285	
S000006274	YPR070W
S000032028	
S000006275	YPR071W
S000032138	
S000006736	tS(UGA)P
S000034846	
S000006276	YPR072W
S000034137	
S000006277	YPR073C
S000034196	
S000006278	YPR074C
S000034281	
S000007631	YPR074W-A
S000037262	
S000118421	ARS1625
S000006280	YPR076W
S000035349	
S000006279	YPR075C
S000034338	
S000006281	YPR077C
S000035364	
S000006282	YPR078C
S000035444	
S000006283	YPR079W
S000035534	
S000006284	YPR080W
S000035186	
S000006285	YPR081C
S000035269	
S000006286	YPR082C
S000036157	
S000006287	YPR083W
S000036324	
S000006288	YPR084W
S000036408	
S000006289	YPR085C
S000030072	
S000006290	YPR086W
S000030297	
S000006291	YPR087W
S000030448	
S000006292	YPR088C
S000030479	
S000006293	YPR089W
S000031385	
S000006296	YPR092W
S000032289	
S000006295	YPR091C
S000031211	
S000006442	snR51
S000030732	
S000006461	snR70
S000031744	
S000007305	snR41
S000030612	
S000006297	YPR093C
S000032333	
S000006298	YPR094W
S000032497	
S000006299	YPR095C
S000034455	
S000006300	YPR096C
S000034576	
S000006301	YPR097W
S000034675	
S000006302	YPR098C
S000034698	
S000034697	
S000034699	
S000006304	YPR100W
S000033115	
S000006303	YPR099C
S000035639	
S000006305	YPR101W
S000033189	
S000006306	YPR102C
S000033914	
S000006307	YPR103W
S000034099	
S000006308	YPR104C
S000034142	
S000006309	YPR105C
S000035097	
S000006310	YPR106W
S000035292	
S000006311	YPR107C
S000035304	
S000006312	YPR108W
S000035430	
S000028590	YPR108W-A
S000031362	
S000006752	tT(UGU)P
S000036277	
S000006313	YPR109W
S000036314	
S000006314	YPR110C
S000031868	
S000006315	YPR111W
S000032040	
S000118422	ARS1626
S000006316	YPR112C
S000037455	
S000006317	YPR113W
S000037583	
S000006318	YPR114W
S000037664	
S000006319	YPR115W
S000030470	
S000006320	YPR116W
S000030562	
S000006321	YPR117W
S000030644	
S000006322	YPR118W
S000030727	
S000006635	tK(UUU)P
S000034222	
S000034221	
S000034220	
S000007216	YPRWsigma2
S000006323	YPR119W
S000031564	
S000006324	YPR120C
S000030306	
S000006529	tC(GCA)P2
S000037837	
S000007211	YPRWdelta14
S000007201	YPRCdelta15
S000119041	ARS1635
S000119042	
S000007212	YPRWdelta16
S000006325	YPR121W
S000033668	
S000006326	YPR122W
S000033830	
S000006328	YPR124W
S000034806	
S000006327	YPR123C
S000033865	
S000006329	YPR125W
S000034935	
S000006330	YPR126C
S000034988	
S000006331	YPR127W
S000035194	
S000006332	YPR128C
S000036009	
S000006333	YPR129W
S000036168	
S000006334	YPR130C
S000035652	
S000006335	YPR131C
S000035762	
S000006336	YPR132W
S000035959	
S000035960	
S000035961	
S000006337	YPR133C
S000037797	
S000006433	YPR133W-A
S000036542	
S000006338	YPR134W
S000029836	
S000006339	YPR135W
S000029940	
S000006341	YPR137W
S000031011	
S000006340	YPR136C
S000029987	
S000007213	YPRWdelta17
S000007202	YPRCdelta18
S000007360	YPR137C-B
S000034188	
S000034187	
S000034189	
S000007359	YPR137C-A
S000034186	
S000007208	YPRCTy1-2
S000007203	YPRCdelta19
S000006677	tN(GUU)P
S000030747	
S000006342	YPR138C
S000031048	
S000006343	YPR139C
S000031180	
S000006344	YPR140W
S000030806	
S000006345	YPR141C
S000030832	
S000006347	YPR143W
S000032060	
S000006346	YPR142C
S000031843	
S000118423	ARS1627
S000006611	tI(AAU)P1
S000035185	
S000006348	YPR144C
S000032106	
S000006505	snR45
S000030617	
S000006349	YPR145W
S000034141	
S000113589	YPR145C-A
S000113590	
S000006350	YPR146C
S000034200	
S000006351	YPR147C
S000034283	
S000006352	YPR148C
S000034341	
S000006353	YPR149W
S000035352	
S000006354	YPR150W
S000033972	
S000006355	YPR151C
S000034039	
S000006356	YPR152C
S000034921	
S000006357	YPR153W
S000035217	
S000123277	
S000123276	
S000006358	YPR154W
S000036101	
S000006359	YPR155C
S000036159	
S000006360	YPR156C
S000036260	
S000006361	YPR157W
S000036428	
S000118424	ARS1628
S000006362	YPR158W
S000030121	
S000007214	YPRWdelta20
S000007220	YPRWTy1-3
S000007363	YPR158W-A
S000037619	
S000007364	YPR158W-B
S000037621	
S000037622	
S000037623	
S000007215	YPRWdelta21
S000007204	YPRCdelta22
S000130201	ARS1629
S000007205	YPRCdelta23
S000007362	YPR158C-D
S000035820	
S000035819	
S000035821	
S000007361	YPR158C-C
S000035816	
S000007217	YPRWsigma3
S000007209	YPRCTy1-4
S000007206	YPRCdelta24
S000006520	tA(AGC)P
S000032310	
S000006363	YPR159W
S000030298	
S000006589	tG(GCC)P2
S000031683	
S000028725	YPR159C-A
S000032712	
S000006364	YPR160W
S000029939	
S000028860	YPR160W-A
S000034591	
S000028726	YPR160C-A
S000032715	
S000006365	YPR161C
S000030002	
S000006366	YPR162C
S000030984	
S000006367	YPR163C
S000031085	
S000006368	YPR164W
S000032195	
S000006369	YPR165W
S000032291	
S000006370	YPR166C
S000032335	
S000006371	YPR167C
S000032426	
S000006372	YPR168W
S000034534	
S000006373	YPR169W
S000034622	
S000006612	tI(AAU)P2
S000035187	
S000007218	YPRWsigma4
S000118425	ARS1630
S000007207	YPRCtau3
S000028591	YPR169W-A
S000031363	
S000028515	YPR170W-B
S000030284	
S000030285	
S000030286	
S000006374	YPR170C
S000033271	
S000028861	YPR170W-A
S000034592	
S000006375	YPR171W
S000034199	
S000006376	YPR172W
S000034326	
S000006377	YPR173C
S000034362	
S000006378	YPR174C
S000035379	
S000006379	YPR175W
S000035567	
S000006380	YPR176C
S000035598	
S000006382	YPR178W
S000036653	
S000006381	YPR177C
S000036500	
S000006383	YPR179C
S000036672	
S000006384	YPR180W
S000030253	
S000006385	YPR181C
S000030311	
S000006386	YPR182W
S000030535	
S000006387	YPR183W
S000031445	
S000006388	YPR184W
S000031566	
S000006389	YPR185W
S000031704	
S000006390	YPR186C
S000032601	
S000006391	YPR187W
S000032734	
S000032735	
S000032736	
S000006392	YPR188C
S000032770	
S000006393	YPR189W
S000034826	
S000006394	YPR190C
S000033015	
S000006395	YPR191W
S000033835	
S000006396	YPR192W
S000033980	
S000006397	YPR193C
S000034022	
S000006398	YPR194C
S000034902	
S000006399	YPR195C
S000035080	
S000006400	YPR196W
S000036124	
S000118426	ARS1631
S000007219	YPRWtau4
S000006402	YPR198W
S000036370	
S000006401	YPR197C
S000036181	
S000006403	YPR199C
S000036409	
S000006404	YPR200C
S000034447	
S000006405	YPR201W
S000034611	
S000130202	ARS1632
S000029003	TEL16R-XC
S000035965	
S000035966	
S000029002	TEL16R
S000029004	TEL16R-YP
S000035970	
S000035971	
S000006406	YPR202W
S000034726	
S000034727	
S000034728	
S000006407	YPR203W
S000035720	
S000006408	YPR204W
S000035834	
S000028727	YPR204C-A
S000032717	
S000007328	tP(UGG)Q
S000036040	
S000007257	Q0010
S000036184	
S000007258	Q0017
S000036188	
S000007287	15S_rRNA
S000037488	
S000007337	tW(UCA)Q
S000031464	
S000007259	Q0032
S000036376	
S000007261	Q0050
S000037112	
S000007262	Q0055
S000037125	
S000037126	
S000037127	
S000007263	Q0060
S000037203	
S000114045	
S000037204	
S000037205	
S000114046	
S000007264	Q0065
S000037224	
S000114047	
S000037225	
S000037226	
S000037227	
S000114048	
S000037228	
S000007265	Q0070
S000029861	
S000029862	
S000029863	
S000029864	
S000029865	
S000029866	
S000029867	
S000029868	
S000029869	
S000007260	Q0045
S000037020	
S000037021	
S000037022	
S000037023	
S000037024	
S000037025	
S000037026	
S000037027	
S000037028	
S000037029	
S000037030	
S000037031	
S000037032	
S000037033	
S000037034	
S000007266	Q0075
S000029881	
S000029882	
S000029883	
S000007267	Q0080
S000029967	
S000007268	Q0085
S000029982	
S000007269	Q0092
S000030082	
S000007318	tE(UUC)Q
S000036036	
S000007271	Q0110
S000031214	
S000031215	
S000031216	
S000007272	Q0115
S000031224	
S000031225	
S000031226	
S000031227	
S000031228	
S000007273	Q0120
S000032184	
S000032185	
S000032186	
S000032187	
S000032188	
S000032189	
S000032190	
S000007270	Q0105
S000031165	
S000031166	
S000031167	
S000031168	
S000031169	
S000031170	
S000031171	
S000031172	
S000031173	
S000031174	
S000031175	
S000007274	Q0130
S000032266	
S000007333	tS(UGA)Q2
S000031361	
S000007275	Q0140
S000032355	
S000007276	Q0142
S000032370	
S000007277	Q0143
S000032373	
S000007278	Q0144
S000032378	
S000007288	21S_rRNA
S000034078	
S000034076	
S000034077	
S000007279	Q0160
S000033285	
S000007334	tT(UGU)Q1
S000033404	
S000007316	tC(GCA)Q
S000035255	
S000007321	tH(GUG)Q
S000033926	
S000007280	Q0182
S000034264	
S000007324	tL(UAA)Q
S000037434	
S000007329	tQ(UUG)Q
S000032591	
S000007323	tK(UUU)Q
S000034232	
S000007331	tR(UCU)Q1
S000032809	
S000007320	tG(UCC)Q
S000037571	
S000007317	tD(GUC)Q
S000030428	
S000007332	tS(GCU)Q1
S000030614	
S000007330	tR(ACG)Q2
S000034929	
S000007315	tA(UGC)Q
S000034925	
S000007322	tI(GAU)Q
S000036091	
S000007338	tY(GUA)Q
S000034742	
S000007327	tN(GUU)Q
S000030750	
S000007325	tM(CAU)Q1
S000032341	
S000007281	Q0250
S000036455	
S000007282	Q0255
S000036463	
S000036464	
S000036465	
S000036466	
S000036467	
S000007319	tF(GAA)Q
S000035453	
S000007335	tT(XXX)Q2
S000032409	
S000007336	tV(UAC)Q
S000036325	
S000007283	Q0275
S000036648	
S000007326	tM(CAU)Q2
S000032348	
S000029023	RPM1
S000035976	
S000007284	Q0297
S000037483	
S000029683	MAL3
S000028599	YBL113W-A
S000031383	
S000002153	YBL113C
S000036166	
S000002152	YBL112C
S000035974	
S000002151	YBL111C
S000035858	
S000035857	
S000035859	
S000002150	YBL109W
S000034042	
S000028870	TEL02L-YP
S000034615	
S000034616	
S000028869	TEL02L-XR
S000028867	TEL02L
S000028868	TEL02L-XC
S000034596	
S000034597	
S000007592	YBL108C-A
S000037104	
S000000204	YBL108W
S000033883	
S000006798	YBLWdelta1
S000006799	YBLWdelta2
S000007229	YBL107W-A
S000036010	
S000006800	YBLWdelta3
S000006647	tL(UAA)B1
S000035755	
S000000203	YBL107C
S000033751	
S000000202	YBL106C
S000033072	
S000000201	YBL105C
S000032980	
S000000200	YBL104C
S000032891	
S000000199	YBL103C
S000032786	
S000000198	YBL102W
S000032738	
S000000197	YBL101C
S000031747	
S000028598	YBL100W-C
S000031381	
S000118996	ARS230
S000006801	YBLWdelta4
S000006809	YBLWTy2-1
S000002148	YBL100W-A
S000032385	
S000002149	YBL100W-B
S000032404	
S000032405	
S000032406	
S000006802	YBLWdelta5
S000006803	YBLWdelta6
S000006807	YBLCtau1
S000006562	tF(GAA)B
S000035371	
S000035369	
S000035370	
S000000195	YBL099W
S000034558	
S000000196	YBL100C
S000031662	
S000000194	YBL098W
S000034424	
S000000193	YBL097W
S000034364	
S000000191	YBL095W
S000033361	
S000000192	YBL096C
S000033392	
S000000190	YBL094C
S000033262	
S000000189	YBL093C
S000032413	
S000000188	YBL092W
S000032377	
S000122091	
S000007228	YBL091C-A
S000037851	
S000037850	
S000037852	
S000000187	YBL091C
S000032224	
S000000186	YBL090W
S000032193	
S000000185	YBL089W
S000031223	
S000000184	YBL088C
S000030193	
S000000183	YBL087C
S000030032	
S000030031	
S000030033	
S000000182	YBL086C
S000029917	
S000118344	ARS202
S000000181	YBL085W
S000029876	
S000000180	YBL084C
S000037167	
S000000179	YBL083C
S000037052	
S000000178	YBL082C
S000036997	
S000000177	YBL081W
S000036378	
S000000176	YBL080C
S000036223	
S000000175	YBL079W
S000034905	
S000000174	YBL078C
S000033940	
S000000173	YBL077W
S000033872	
S000000172	YBL076C
S000033054	
S000000171	YBL075C
S000032985	
S000000169	YBL073W
S000032838	
S000000170	YBL074C
S000032869	
S000006447	snR56
S000030761	
S000000168	YBL072C
S000031871	
S000122090	
S000028597	YBL071C-B
S000031379	
S000007587	YBL071W-A
S000037098	
S000000167	YBL071C
S000031723	
S000000165	YBL069W
S000031495	
S000000166	YBL070C
S000031635	
S000028530	YBL068W-A
S000031139	
S000000164	YBL068W
S000031367	
S000000163	YBL067C
S000030367	
S000000161	YBL065W
S000037539	
S000000162	YBL066C
S000030204	
S000000160	YBL064C
S000037361	
S000000159	YBL063W
S000037298	
S000000158	YBL062W
S000036607	
S000000157	YBL061C
S000036460	
S000000156	YBL060W
S000036446	
S000007488	YBL059C-A
S000032274	
S000032273	
S000032275	
S000000155	YBL059W
S000035392	
S000035393	
S000035394	
S000000154	YBL058W
S000034369	
S000000153	YBL057C
S000034185	
S000000152	YBL056W
S000034127	
S000000151	YBL055C
S000033245	
S000000150	YBL054W
S000033217	
S000000149	YBL053W
S000033156	
S000000148	YBL052C
S000032250	
S000000147	YBL051C
S000032171	
S000000146	YBL050W
S000032144	
S000032145	
S000032146	
S000000145	YBL049W
S000031247	
S000000144	YBL048W
S000031090	
S000000143	YBL047C
S000030056	
S000000142	YBL046W
S000030008	
S000000141	YBL045C
S000037896	
S000000140	YBL044W
S000037855	
S000000139	YBL043W
S000037081	
S000000138	YBL042C
S000036981	
S000000137	YBL041W
S000036959	
S000000136	YBL040C
S000036161	
S000036160	
S000036162	
S000028517	YBL039W-B
S000030292	
S000028814	YBL039C-A
S000033616	
S000000135	YBL039C
S000035182	
S000000134	YBL038W
S000035077	
S000000133	YBL037W
S000034928	
S000000132	YBL036C
S000033968	
S000000131	YBL035C
S000033851	
S000000130	YBL034C
S000033728	
S000000129	YBL033C
S000033070	
S000000128	YBL032W
S000033035	
S000000127	YBL031W
S000032946	
S000000126	YBL030C
S000032782	
S000007591	YBL029C-A
S000037103	
S000000125	YBL029W
S000032107	
S000000124	YBL028C
S000031894	
S000000123	YBL027W
S000031846	
S000031847	
S000031848	
S000118345	ARS207
S000000122	YBL026W
S000030858	
S000030859	
S000030860	
S000000121	YBL025W
S000030749	
S000000120	YBL024W
S000030630	
S000000119	YBL023C
S000037739	
S000000118	YBL022C
S000037690	
S000000117	YBL021C
S000037614	
S000000116	YBL020W
S000037598	
S000000115	YBL019W
S000037877	
S000000114	YBL018C
S000035953	
S000035952	
S000035954	
S000000113	YBL017C
S000035832	
S000000112	YBL016W
S000035775	
S000000111	YBL015W
S000035656	
S000006796	YBLCdelta7
S000006600	tI(AAU)B
S000030373	
S000006574	tG(GCC)B
S000037887	
S000006797	YBLWsigma1
S000118997	ARS231
S000000110	YBL014C
S000034605	
S000000109	YBL013W
S000034585	
S000000107	YBL011W
S000033576	
S000000108	YBL012C
S000033578	
S000000106	YBL010C
S000033474	
S000000105	YBL009W
S000033987	
S000028529	YBL008W-A
S000030335	
S000000104	YBL008W
S000033882	
S000000103	YBL007C
S000033661	
S000028596	YBL006W-A
S000031377	
S000000102	YBL006C
S000030377	
S000000101	YBL005W
S000030309	
S000006804	YBLWdelta8
S000006805	YBLWdelta9
S000006808	YBLWTy1-1
S000002146	YBL005W-A
S000032539	
S000002147	YBL005W-B
S000032555	
S000032556	
S000032557	
S000006806	YBLWdelta10
S000006720	tS(AGA)B
S000032344	
S000000100	YBL004W
S000030137	
S000000099	YBL003C
S000029974	
S000000098	YBL002W
S000037396	
S000000097	YBL001C
S000037284	
S000118346	ARS208
S000006464	CEN2
S000077260	
S000077261	
S000077262	
S000000205	YBR001C
S000034705	
S000000206	YBR002C
S000035641	
S000000207	YBR003W
S000035753	
S000000208	YBR004C
S000035794	
S000000209	YBR005W
S000035989	
S000000210	YBR006W
S000036842	
S000000211	YBR007C
S000036880	
S000114517	ARS209
S000000212	YBR008C
S000036932	
S000000213	YBR009C
S000037700	
S000000214	YBR010W
S000030575	
S000000215	YBR011C
S000030655	
S000006810	YBRCdelta11
S000000216	YBR012C
S000030768	
S000006815	YBRWdelta12
S000006821	YBRWTy1-2
S000002154	YBR012W-A
S000031588	
S000002155	YBR012W-B
S000031594	
S000031595	
S000031596	
S000006816	YBRWdelta13
S000000217	YBR013C
S000030875	
S000006811	YBRCdelta14
S000006737	tT(AGU)B
S000032147	
S000000218	YBR014C
S000031840	
S000000219	YBR015C
S000032017	
S000000220	YBR016W
S000032998	
S000000221	YBR017C
S000033056	
S000000222	YBR018C
S000033134	
S000000223	YBR019C
S000033206	
S000000224	YBR020W
S000034916	
S000000225	YBR021W
S000035064	
S000000226	YBR022W
S000035171	
S000000227	YBR023C
S000035205	
S000000228	YBR024W
S000036144	
S000000229	YBR025C
S000036196	
S000000230	YBR026C
S000031678	
S000000231	YBR027C
S000031824	
S000000232	YBR028C
S000031957	
S000000233	YBR029C
S000037428	
S000000234	YBR030W
S000037095	
S000000235	YBR031W
S000037181	
S000000236	YBR032W
S000037283	
S000000237	YBR033W
S000037351	
S000000238	YBR034C
S000037372	
S000000239	YBR035C
S000030013	
S000087162	snR161
S000087163	
S000006657	TLC1
S000033066	
S000000240	YBR036C
S000030091	
S000000241	YBR037C
S000030247	
S000000242	YBR038W
S000033656	
S000000243	YBR039W
S000033784	
S000000244	YBR040W
S000033389	
S000000245	YBR041W
S000033461	
S000000246	YBR042C
S000033482	
S000000247	YBR043C
S000033571	
S000000248	YBR044C
S000033606	
S000118347	ARS211
S000006769	tV(UAC)B
S000036275	
S000006817	YBRWdelta15
S000006818	YBRWdelta16
S000000249	YBR045C
S000034552	
S000000250	YBR046C
S000034640	
S000000251	YBR047W
S000035689	
S000000252	YBR048W
S000035808	
S000035809	
S000035810	
S000000253	YBR049C
S000035873	
S000000255	YBR051W
S000036875	
S000000254	YBR050C
S000036783	
S000000256	YBR052C
S000037575	
S000000257	YBR053C
S000037643	
S000000258	YBR054W
S000037737	
S000000259	YBR055C
S000037759	
S000006648	tL(UAA)B2
S000035757	
S000000260	YBR056W
S000030661	
S000006819	YBRWdelta17
S000006691	tQ(UUG)B
S000031659	
S000028736	YBR056W-A
S000033380	
S000087087	YBR056C-B
S000087088	
S000000261	YBR057C
S000030712	
S000000262	YBR058C
S000030826	
S000007521	YBR058C-A
S000036279	
S000000263	YBR059C
S000031795	
S000000264	YBR060C
S000031761	
S000000265	YBR061C
S000031905	
S000000266	YBR062C
S000032827	
S000032826	
S000032828	
S000000268	YBR064W
S000033067	
S000000267	YBR063C
S000032899	
S000000269	YBR065C
S000033674	
S000000270	YBR066C
S000033763	
S000000271	YBR067C
S000033875	
S000000272	YBR068C
S000034014	
S000000273	YBR069C
S000034884	
S000130151	ARS212
S000000274	YBR070C
S000035895	
S000000275	YBR071W
S000036135	
S000000276	YBR072W
S000036920	
S000028532	YBR072C-A
S000031141	
S000000277	YBR073W
S000036971	
S000000278	YBR074W
S000037055	
S000130152	ARS213
S000000280	YBR076W
S000037886	
S000028533	YBR076C-A
S000031142	
S000000281	YBR077C
S000029854	
S000000282	YBR078W
S000030046	
S000030047	
S000030048	
S000000283	YBR079C
S000030963	
S000000284	YBR080C
S000031072	
S000000285	YBR081C
S000032039	
S000006708	tR(UCU)B
S000037831	
S000006530	tD(GUC)B
S000037666	
S000000286	YBR082C
S000032123	
S000032122	
S000032124	
S000118348	ARS214
S000000287	YBR083W
S000032249	
S000000288	YBR084W
S000033123	
S000002156	YBR084C-A
S000033730	
S000033729	
S000033731	
S000000289	YBR085W
S000033180	
S000118349	ARS215
S000007522	YBR085C-A
S000037060	
S000000290	YBR086C
S000033202	
S000000291	YBR087W
S000033291	
S000000293	YBR089W
S000034297	
S000000292	YBR088C
S000033330	
S000002157	YBR089C-A
S000031885	
S000122092	
S000000294	YBR090C
S000035423	
S000035422	
S000035424	
S000000295	YBR091C
S000036311	
S000000296	YBR092C
S000036423	
S000000297	YBR093C
S000036491	
S000000298	YBR094W
S000037253	
S000000299	YBR095C
S000037292	
S000000300	YBR096W
S000037475	
S000000301	YBR097W
S000030201	
S000000302	YBR098W
S000030360	
S000000303	YBR099C
S000030430	
S000000305	YBR101C
S000036293	
S000000306	YBR102C
S000036412	
S000000307	YBR103W
S000037118	
S000007593	YBR103C-A
S000037105	
S000000308	YBR104W
S000037195	
S000000309	YBR105C
S000037212	
S000000310	YBR106W
S000037352	
S000000311	YBR107C
S000037374	
S000000312	YBR108W
S000030057	
S000000313	YBR109C
S000030094	
S000028737	YBR109W-A
S000033381	
S000000314	YBR110W
S000032542	
S000000315	YBR111C
S000032550	
S000028510	YBR111W-A
S000030260	
S000030261	
S000030263	
S000030262	
S000030264	
S000000317	YBR113W
S000033391	
S000000316	YBR112C
S000032660	
S000000318	YBR114W
S000033462	
S000000319	YBR115C
S000033483	
S000000320	YBR116C
S000033572	
S000000321	YBR117C
S000033608	
S000000322	YBR118W
S000034590	
